id,url,cover_url,pdf_url,cover_path,pdf_path,title,tags,author,year,publisher,city,printing_house,pages,language,description
1064,https://tula-online.org/items/show/1064,https://diasporiana.org.ua/wp-content/uploads/books/2631/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2631/file.pdf,cover/1064.jpg,pdf/1064.pdf,Самостійник (повість) · TULA,Prose,крилач сава,1955,видавець іван тиктор,Toronto,diocesan press,128,Українська,na
1065,https://tula-online.org/items/show/1065,https://diasporiana.org.ua/wp-content/uploads/books/2631/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2631/file.pdf,cover/1065.jpg,pdf/1065.pdf,Самостійник : Повість. Частина І [Клюб приятелів української книжки. Книжка 22] · TULA,Prose,крилач сава,1955,видавець іван тиктор,Toronto,diocesan press toronto ont. canada,128,Українська,na
1066,https://tula-online.org/items/show/1066,https://diasporiana.org.ua/wp-content/uploads/books/2523/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2523/file.pdf,cover/1066.jpg,pdf/1066.pdf,Самостійник : Повість. Частина ІІ [Клюб Приятелів Української Книжки. Книжка 23] · TULA,Prose,крилач сава,1955,видавець іван тиктор,Toronto,diocesan press toronto ontario,128,Українська,na
1067,https://tula-online.org/items/show/1067,https://diasporiana.org.ua/wp-content/uploads/books/12212/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/12212/file.pdf,cover/1067.jpg,pdf/1067.pdf,Самостійник : Повість. Частина ІІІ [Клюб Приятелів Української Книжки. Книжка 24] · TULA,Prose,крилач сава,1955,видавець іван тиктор,Toronto,diocesan press toronto ontario,127,Українська,na
1068,https://tula-online.org/items/show/1068,https://diasporiana.org.ua/wp-content/uploads/books/2983/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2983/file.pdf,cover/1068.jpg,pdf/1068.pdf,Етап [Літературна Бібліотека Ч. 7] · TULA,Prose,кримський володимир,1953,видавництво миколи дениcюка,Buenos Aires,champion,144,Українська,na
1069,https://tula-online.org/items/show/1069,https://diasporiana.org.ua/wp-content/uploads/books/2447/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2447/file.pdf,cover/1069.jpg,pdf/1069.pdf,Історія України / в другому році відбудування української держави · TULA,History,крипякевич іван,1918,українське видавниче товариство вернигора,Kyiv,na,80,Українська,na
107,https://tula-online.org/items/show/107,https://diasporiana.org.ua/wp-content/uploads/books/406/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/406/file.djvu,cover/107.jpg,pdf/107.djvu,З минулого. Том І (1917-ий рік на Полтавщині). 2 частини. Частина ІІ · TULA,Memoirs,андрієвський віктор,-1,видавництво говерля,New York,na,157,Українська,na
1070,https://tula-online.org/items/show/1070,https://diasporiana.org.ua/wp-content/uploads/books/15977/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15977/file.pdf,cover/1070.jpg,pdf/1070.pdf,Велика історія України · TULA,History,крип'якевич ярослав,1948,видавець іван тиктор,Lviv,bulman bros. limited lithographers & printers winnipeg man.,968,Українська,na
1071,https://tula-online.org/items/show/1071,https://diasporiana.org.ua/wp-content/uploads/books/18017/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/18017/file.pdf,cover/1071.jpg,pdf/1071.pdf,Історія Українського війська / друге доповнене видання за редакцією Мирона Левицького · TULA,History,крип'якевич степан,1953,клюб приятелів української книжки,Winnipeg,stovel-advocate press co. ltd. winnipeg man. canada,860,Українська,na
1072,https://tula-online.org/items/show/1072,https://diasporiana.org.ua/wp-content/uploads/books/1521/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1521/file.pdf,cover/1072.jpg,pdf/1072.pdf,Організація Українських Націоналістів в Україні - Організація Українських Націоналістів Закордоном і ЗЧ ОУН: Причинок до історії українського націоналістичного руху · TULA,Ideology,кричевський роман,1962,політична рада однодумців оун у сша,Toronto,друкарня видавничої спілки гомін україни торонто онт.,116,Українська,na
1073,https://tula-online.org/items/show/1073,https://diasporiana.org.ua/wp-content/uploads/books/3221/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3221/file.pdf,cover/1073.jpg,pdf/1073.pdf,По Ревізії : Етюд у одній дії · TULA,Drama,кропивницький марко,-1,українська накладня,Kyiv,друкарня к. г. редера тов. з обм. порукою у ляйпціґу,43,Українська,na
1074,https://tula-online.org/items/show/1074,https://diasporiana.org.ua/wp-content/uploads/books/3689/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3689/file.djvu,cover/1074.jpg,pdf/1074.djvu,Заграва на сході : Спогади й документи з праці у Військовій Управі Галичина в 1943-1945 роках [З матеріялів до Історії Української Дивізії Галичина - І-ої Української Дивізії УНА. Т. І. за редакцією Василя Вериги] · TULA,Memoirs,крохмалюк роман,1978,видавництво братства колишніх вояків 1 уд уна,Toronto,kiev printers ltd. toronto ontario canada,351,Українська,na
1075,https://tula-online.org/items/show/1075,https://diasporiana.org.ua/wp-content/uploads/books/1503/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1503/file.pdf,cover/1075.jpg,pdf/1075.pdf,Гетьман Данило Апостол і його доба (1727 - 1734) [Українська Вільна Академія Наук. Серія: Українська історія. ІІ. Монографії ч. 2] · TULA,History,крупницький борис,1948,товариство прихильників української вільної академії наук,Augsburg,видавництво криниця в корнбергу,192,Українська,na
1076,https://tula-online.org/items/show/1076,https://diasporiana.org.ua/wp-content/uploads/books/109/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/109/file.pdf,cover/1076.jpg,pdf/1076.pdf,Гетьман Пилип Орлик (1672 - 1742): Його життя і доля · TULA,History,крупницький борис,1956,видавництво дніпрова хвиля,Munich,biblos münchen,78,Українська,na
1077,https://tula-online.org/items/show/1077,https://diasporiana.org.ua/wp-content/uploads/books/16066/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/16066/file.pdf,cover/1077.jpg,pdf/1077.pdf,Дужим Помахом Крил : Роман. Перший том (Друга частина) · TULA,Prose,крушельницький антін,-1,видавництво чайка,Kyiv,друкарня христофа райсера синів у відні,192,Українська,na
1078,https://tula-online.org/items/show/1078,https://diasporiana.org.ua/wp-content/uploads/books/16065/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/16065/file.pdf,cover/1078.jpg,pdf/1078.pdf,Дужим Помахом Крил : Роман. Перший том (Перша частина) · TULA,Prose,крушельницький антін,-1,видавництво чайка,Kyiv,друкарня христофа райсера синів у відні,212,Українська,na
1079,https://tula-online.org/items/show/1079,https://diasporiana.org.ua/wp-content/uploads/books/3781/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3781/file.pdf,cover/1079.jpg,pdf/1079.pdf,Тернистими шляхами · TULA,Memoirs,кубанська г.,1948,накладом автора,Winnipeg,ukrainian national publishing co. ltd. winnipeg manitoba,224,Українська,na
108,https://tula-online.org/items/show/108,https://diasporiana.org.ua/wp-content/uploads/books/1772/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1772/file.djvu,cover/108.jpg,pdf/108.djvu,З минулого. Том ІІ. Від Гетьмана до Директорії. Частина перша: Гетьман [Бібліотека Українського слова Ч. 41] · TULA,Memoirs,андрієвський віктор,1923,кооперативне видавництво заграва,Berlin,borsenbuchdruckerei denter & nicolas berlin,308,Українська,na
